Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Packet_Count,Flow_Duration,Packet_Interarrival_Time,TCP_Flags,Bytes_Sent,Bytes_Received,Traffic_Direction,Connection_State,Packet_Drop_Rate,Malformed_Packet_Count,Avg_Time_Between_Packets,Total_Flow_Count,Device_Type,Device_Manufacturer,OS_Version,CPU_Usage,Memory_Usage_MB,Energy_Consumption_Watts,Firmware_Version,Device_Uptime_Hours,Payload_Size_Bytes,Payload_Entropy,Payload_Content_Type,Signature_Match,Compressed_Encrypted_Flag,Content_Type_File_Transferred,Flow_Count_Per_Time_Window,Avg_Packet_Size_Bytes,Packet_Rate_Packets_Per_Second,Std_Dev_Packet_Size,Min_Packet_Size,Max_Packet_Size,Protocol_Distribution_TCP_Percent,Protocol_Distribution_UDP_Percent,Protocol_Distribution_ICMP_Percent,Session_Duration,Active_Time_Periods,Avg_Time_Between_Requests,Time_Of_Day,Day_Of_Week,Malware_Type,Attack_Vector,Source_Geolocation_Latitude,Source_Geolocation_Longitude,Destination_Geolocation_Latitude,Destination_Geolocation_Longitude,DNS_Query_Count,Suspicious_Domain_Query_Flag,File_Transfer_Occurred,File_Size_Bytes,Anomalous_Behavior_Flag,External_IP_Accessed_Flag,Label
192.168.0.82,10.0.0.46,60813,16311,TCP,495.5808173,521.0543275,46.74819624,30.34760841,ACK,28381.08857,296.4841751,Ingress,Established,0.037586431,5.627015577,62.41295356,57.88688854,Smart Camera,VendorB,v3.5,124.664253,198.9418553,23.47455893,1,649.9089227,3545.469148,4.251822349,ASCII,0,1,Binary,14.6478868,650.1631695,71.67982841,242.5816707,949,64868,1.346397188,0.368995911,0.088674918,136.9412407,304.9452185,193.3293296,22,1,Botnet,Network,-71.49604367,-60.95577948,71.90304372,-7.908332077,4.048666623,0,0,4755.77665,1,1,1
192.168.0.88,10.0.0.195,15324,25571,UDP,2635.297301,1293.161379,0.012750099,29.89170839,PSH,16482.32491,1726.629793,Egress,Established,0.036158064,1.210718791,6.527959491,54.21768815,Smart Camera,VendorB,v3.5,15.85705519,904.2245202,30.10606621,1,902.0383929,86.08175912,7.432376195,ASCII,0,1,JS,10.97449455,888.9107729,27.22677404,38.52829482,167,24844,0.002411586,0.011985413,0.226732398,2290.331647,17.22442682,36.43866503,3,0,None,None,-89.39656992,-20.76216231,-43.82184288,-33.70302288,1.759452448,0,0,3092.322813,0,1,0
192.168.0.251,10.0.0.238,44922,30223,TCP,446.4442672,211.173889,90.34479511,22.82475433,SYN,11383.67071,18739.72847,Egress,Established,0.06509609,0.935586614,3.39686471,54.56420074,Thermostat,VendorA,v2.1,52.74791721,72.35778223,23.83098345,1,1539.51186,681.692367,18.8968393,Binary,0,1,Binary,31.18957362,1992.276199,17.50487428,0.21059202,967,28847,0.738219329,0.259238491,0.312792394,369.4339873,186.6405137,177.9592443,17,1,None,None,-45.44038649,-2.245788274,-55.07889912,6.514411328,12.52939187,0,0,2454.379628,1,1,0
192.168.0.109,10.0.0.221,34236,8836,UDP,1187.47323,168.0386943,178.9992244,32.2846344,SYN,451.6831648,6284.055934,Ingress,SYN-Sent,0.05823073,0.431159041,14.51818217,16.54337473,Thermostat,VendorC,v2.1,157.965996,6.503565772,23.31367027,2.1,178.1439212,972.9528827,0.915460357,ASCII,0,0,Binary,7.866085859,518.2865668,74.88812378,148.6590728,1235,54594,0.710682523,0.07296638,0.379385241,2892.912611,279.0426163,142.1722663,2,5,Ransomware,File Download,85.9783292,-74.30935271,-11.21645837,-46.58599008,5.470385184,0,0,10500.01057,1,1,1
192.168.0.51,10.0.0.101,51606,4499,TCP,5050.365247,798.0141443,112.7838331,193.3352595,SYN,19303.84142,440.7465275,Egress,Established,0.017301553,2.089446467,5.998853108,6.642623012,Smart Camera,VendorB,v2.1,17.56551562,125.8587196,39.78702588,1,274.5753016,720.5889478,5.091888784,ASCII,1,1,HTML,26.39967699,1115.427266,34.56811583,473.2442076,710,7827,0.014106292,0.077277287,0.055803096,227.1399051,49.34961749,3.472431908,2,0,Botnet,Physical,-21.86862987,-114.0078557,-49.29667335,67.6070483,0.973295952,0,0,11817.6346,1,1,1
192.168.0.95,10.0.0.124,39038,48348,ICMP,993.6209437,1043.790661,40.2376196,26.17797979,RST,1634.852426,15279.43427,Egress,Established,0.130444547,2.390488501,59.08910554,7.376335887,Thermostat,VendorB,v3.5,23.26816555,329.0698778,10.79262885,2.1,172.2044132,817.3812352,6.08468717,ASCII,0,1,Binary,0.268903291,332.5486321,20.92358957,4.40335413,477,33264,0.485875602,0.673979361,0.441353103,97.25472155,164.3024669,76.60784104,5,1,None,None,-3.049679756,30.11396534,-65.41313022,-149.419029,20.23697406,1,1,6508.859347,1,1,0
192.168.0.162,10.0.0.17,39421,10674,TCP,4011.430654,265.2131018,25.55409839,0.42860909,SYN,11111.537,11376.98357,Ingress,SYN-Sent,0.070183769,0.659043315,15.45048025,39.98058961,Smart Bulb,VendorC,v2.1,18.93045926,520.5698446,67.90417317,3.2,3571.604581,491.1522169,1.045006382,ASCII,0,1,HTML,0.090666688,931.5567672,33.7670592,8.58523875,862,31943,0.560722802,0.017208201,0.131578065,595.8397515,61.29761886,23.56879404,4,1,Botnet,Physical,-38.28807819,-126.8128073,37.27361735,6.851490541,4.964221529,0,1,1841.943143,1,1,1
192.168.0.164,10.0.0.77,12764,54372,TCP,753.3979426,163.3691892,2.880017135,89.24859793,SYN,1474.772718,7188.319218,Ingress,SYN-Sent,0.085683295,1.110245496,21.16151785,53.94640374,Smart Bulb,VendorA,v2.1,238.743032,696.7556877,184.2038682,2.1,1035.61054,166.5514396,2.870444987,ASCII,0,1,Binary,25.5689292,2942.168591,61.90866387,36.84856067,168,5823,0.109962725,0.529083126,0.085379401,690.8352413,147.8081427,71.27691387,10,2,None,None,-42.97482876,99.31949911,-55.29634387,-138.5707149,8.832614128,1,0,14239.83839,0,1,0
192.168.0.76,10.0.0.224,34811,59862,UDP,1049.256971,116.784458,44.8148752,26.44792274,SYN,34829.18022,6082.945811,Egress,SYN-Sent,0.195498682,1.99502652,35.43204565,42.23096169,Thermostat,VendorA,v1.0,3.61285272,248.6444559,4.189489811,3.2,2317.565587,2649.796635,4.711474675,Binary,1,0,JS,9.007042255,363.292115,88.1596445,209.2331074,186,60135,0.06102415,0.194992769,0.471673508,22.56048271,194.1105453,74.84322149,16,4,None,None,24.73878122,4.070988327,73.18262092,-10.52148979,11.64611328,1,0,8543.352921,1,1,0
192.168.0.67,10.0.0.169,19845,17813,UDP,654.1807285,870.2143921,27.97284373,40.83963833,SYN,13012.51071,8324.425644,Ingress,SYN-Sent,0.124848058,1.434348263,1.954025679,145.4821253,Thermostat,VendorB,v2.1,4.379810121,470.5701185,22.63733123,3.2,108.6461773,407.0922776,6.387833791,Binary,1,1,HTML,5.260321179,243.0847855,21.10315992,150.701606,1372,4108,0.279376722,0.850250975,0.071912271,42.8788878,44.69598301,32.53035437,4,0,None,None,-73.3797168,-26.35776958,-89.589398,16.9589199,14.74048085,0,0,2404.973074,1,1,0
192.168.0.190,10.0.0.126,29584,2582,UDP,116.9354194,350.1667624,70.10987071,31.39134534,ACK,2623.567626,14868.43032,Ingress,SYN-Sent,0.036707694,3.262923101,40.51474356,68.82240593,Smart Camera,VendorB,v3.5,88.00315906,660.2539728,1.20705858,2.1,97.4806168,952.6674388,4.351048873,ASCII,0,1,JS,4.053543031,670.5489352,2.742769912,356.3139435,1316,59027,0.571621298,0.030874934,0.022261254,3720.121519,43.57944054,1.308768887,14,1,None,None,82.49347255,154.7497976,-65.23866788,155.7672057,3.679591626,0,0,11690.42396,0,1,0
192.168.0.145,10.0.0.116,39964,12265,TCP,286.5789457,888.6780016,38.14615654,19.65674535,RST,1170.303368,10456.65058,Egress,SYN-Sent,0.016736563,5.278667017,5.253222321,59.91361111,Thermostat,VendorA,v3.5,34.19460709,58.29557725,83.77451296,1,2363.106129,374.5788354,3.214757357,Binary,0,1,Binary,25.21451499,305.7470856,63.71727137,116.0786946,1081,34555,0.649687487,0.287628349,0.009580536,172.8004673,3.677220587,2.9231872,21,5,None,None,49.28209521,-97.43796491,88.54833776,145.7861364,0.230481982,1,0,5033.247863,0,1,0
192.168.0.205,10.0.0.217,61985,53429,TCP,172.2950973,786.7955672,24.17635317,76.12705548,SYN,24787.06166,4227.955625,Ingress,Established,0.00421013,3.81993894,17.45861818,24.69691004,Thermostat,VendorA,v1.0,30.92744082,227.9052558,27.59468897,2.1,1823.953336,1407.43674,1.58739202,ASCII,0,1,Binary,54.09078511,57.53901329,53.02162981,28.62119646,878,55601,0.386519652,0.107923963,0.589659483,326.5037084,236.0528709,44.14611255,3,5,None,None,34.72451563,-77.98620919,66.32356651,-1.44858552,9.401798514,0,0,12077.24185,1,1,0
192.168.0.99,10.0.0.216,32418,49289,TCP,631.1577509,561.5125079,11.67166564,0.165295398,SYN,2450.735413,33827.67453,Ingress,SYN-Sent,0.03943262,1.243811855,8.44955382,6.380173556,Smart Camera,VendorC,v1.0,7.308288963,235.5548354,34.56498422,1,984.5301302,3278.514648,3.17725267,Binary,1,0,Binary,34.35973161,783.0335601,27.78253231,220.4936697,597,40670,0.046114638,0.235360627,0.006327874,90.23891282,1.437819962,132.9633412,21,4,Ransomware,Network,-67.39301942,-154.4791739,30.28583936,101.3636168,13.77702331,0,1,1295.340705,1,1,1
192.168.0.169,10.0.0.160,27637,59346,TCP,1820.56294,1108.916392,23.10678351,49.8310221,ACK,20600.87753,13344.31227,Ingress,Established,0.005928279,2.63739267,22.78326459,52.0049226,Thermostat,VendorA,v2.1,36.26386842,778.1189064,110.5477456,3.2,76.99459305,1118.281589,8.832236248,ASCII,1,1,Binary,5.330594848,770.7101241,130.8451598,206.8807041,368,49904,1.328194632,0.142140122,0.255867866,1209.345964,45.41784262,16.24477437,15,6,None,None,-54.75926582,-133.5525766,76.06290021,-138.8337791,4.2872483,0,1,3241.063554,1,1,0
192.168.0.224,10.0.0.118,11788,34566,TCP,2930.226991,51.01298066,79.80737843,58.32239535,SYN,14141.98231,3079.532917,Ingress,Established,0.03831064,0.415643902,61.31507941,12.72284782,Smart Camera,VendorC,v3.5,27.9100805,112.3662695,1.779383496,2.1,1782.542112,284.7212289,3.484770212,ASCII,0,1,HTML,0.282115893,2917.688184,71.02935701,198.8015247,261,62073,0.561630405,0.226892059,0.009772998,1103.810627,81.96818523,81.21318253,22,4,None,None,-36.01353248,-25.64118137,86.53177807,5.179396748,4.556439379,1,0,6681.338185,1,1,0
192.168.0.53,10.0.0.15,43886,62137,TCP,763.2770099,786.5427393,94.05600115,30.56347508,ACK,22626.51725,7049.208331,Ingress,SYN-Sent,0.039427148,2.55685119,27.69678508,6.423276592,Thermostat,VendorA,v2.1,79.33307286,110.7746152,12.6310274,3.2,880.3843023,111.7650538,0.604083242,ASCII,1,1,Binary,51.10678388,2748.188688,10.02636706,208.9022261,105,34853,0.775046014,0.060729591,0.248829769,477.9575918,42.49633041,63.19513889,4,0,DDoS,File Download,26.97576207,58.84665211,47.14299674,-76.70109556,6.418204801,0,1,19680.94624,1,1,1
192.168.0.84,10.0.0.224,31615,32140,TCP,1221.755243,267.9533208,118.537396,1.476145518,SYN,5380.33658,3915.055657,Egress,SYN-Sent,0.104532638,0.177279104,57.34982137,8.935242304,Smart Bulb,VendorA,v3.5,2.725035143,780.8990528,95.41023679,2.1,2137.052532,1645.301888,1.61352996,Binary,0,1,JS,51.67706476,1474.236417,97.37160837,38.04986961,1066,44133,0.744357109,0.016665448,0.091399839,1255.970707,211.4620789,82.39477591,6,3,None,None,-31.25234055,-71.41331456,-84.65033132,-88.64079892,3.998635496,0,1,7573.240487,1,1,0
192.168.0.212,10.0.0.85,8436,12969,TCP,994.7639625,156.8036727,64.88349502,1.511315745,SYN,6187.153399,1542.887582,Ingress,SYN-Sent,0.112404958,0.288048518,48.80381263,119.0953921,Thermostat,VendorA,v1.0,148.5793402,260.5699843,134.4586039,2.1,361.3791254,515.915965,0.147634979,Binary,1,1,JS,52.32551663,4329.586561,29.81299246,165.0037421,911,61592,0.185285833,0.113338125,0.168871526,450.632593,32.62254382,26.74077437,23,5,None,None,8.404731418,-142.9513716,15.11374642,125.8254092,14.03053039,0,0,298.1936076,1,1,0
192.168.0.52,10.0.0.116,31640,48350,ICMP,26.07934439,650.5413765,226.5162044,73.08499785,ACK,6754.750241,2869.497557,Ingress,SYN-Sent,0.002251103,0.061122438,25.02067642,24.38937033,Smart Bulb,VendorB,v3.5,72.80640102,499.7782677,128.7682711,1,470.6273328,818.1161473,7.63195778,ASCII,1,1,Binary,54.84143481,1076.798478,35.04083466,440.9137883,282,17732,0.104790854,0.032116272,0.171318575,1274.115942,296.5098419,148.5880376,7,0,Botnet,Physical,57.21001094,-118.6077036,78.56460452,98.34351603,2.546343139,0,0,1158.591,0,1,1
192.168.0.207,10.0.0.250,22604,64733,TCP,1051.807822,28.66344293,73.07420942,1.669132488,SYN,57.88123512,20466.18578,Ingress,SYN-Sent,0.019360328,5.421166717,32.38275223,66.67493545,Thermostat,VendorC,v2.1,4.093423548,152.0831039,35.02729146,2.1,2555.091744,1504.523123,4.805252071,Binary,0,1,Binary,19.68641856,2178.341618,28.24090609,68.9076574,564,35407,0.552628142,0.433252761,0.32720484,260.9438599,15.34117036,50.55868745,13,1,None,None,-27.21781463,73.02460186,37.61474365,161.2105915,5.13056626,0,0,4725.482503,1,1,0
192.168.0.145,10.0.0.139,26387,47989,TCP,1722.165628,424.8787898,5.678437926,32.66362141,ACK,1546.026937,14835.95192,Egress,Established,0.011714525,0.657058845,12.54231333,11.22875332,Smart Camera,VendorB,v1.0,11.88896918,311.7722562,52.39818175,1,3149.809649,42.76874584,0.493558114,ASCII,0,0,Binary,17.81611895,426.6378527,37.53712253,34.20621483,1223,47580,0.018436621,0.338447616,0.115741833,641.0532038,156.3103144,4.20760795,12,2,None,None,-21.68486973,-45.65591684,58.33677756,71.26537371,9.130150409,1,0,9468.483361,1,1,0
192.168.0.254,10.0.0.201,37619,43151,UDP,1369.188438,925.8508769,102.604758,65.65921869,SYN,4591.475581,2343.25844,Ingress,Established,0.003107776,0.179240301,46.80741188,77.55418443,Smart Camera,VendorC,v2.1,13.06403947,188.1065628,162.4735557,2.1,327.8427654,645.0413543,6.686453004,Binary,1,1,JS,52.5654775,3091.988482,66.76651006,731.8988714,648,12644,0.748022615,0.3229038,0.078531162,147.2385067,263.9300972,13.32484536,16,0,None,None,-17.87651738,-86.78614426,-14.89172744,177.5539059,11.35292137,0,0,4645.525443,1,0,0
192.168.0.233,10.0.0.195,45742,38995,UDP,989.0530003,241.7939987,18.46471141,21.85418956,FIN,3232.835192,3966.875746,Egress,Established,0.0276508,1.923698801,31.31868066,2.828396585,Smart Camera,VendorC,v3.5,95.42509465,25.46845745,156.5280058,3.2,1203.196893,454.2590427,3.831023049,Binary,0,1,Binary,25.18106134,695.0004197,42.17145312,97.27400745,347,4362,0.460424671,0.061124245,0.11299997,791.9544094,9.979194418,17.0938655,14,4,None,None,-10.04027102,-23.91169758,12.03729003,28.81171381,0.091544966,1,0,6426.006412,0,1,0
192.168.0.32,10.0.0.211,11578,43001,TCP,1454.944876,223.2255192,300.7738396,45.41832302,ACK,12746.77417,13023.01992,Ingress,Established,0.01175933,0.009838196,9.243081841,4.098137373,Thermostat,VendorC,v2.1,109.1285903,264.7248847,101.2240317,3.2,1147.016018,1138.824377,1.36772672,ASCII,0,1,Binary,1.975386669,593.2847907,13.53961677,83.70414145,976,40277,1.956010761,0.065065606,0.07382088,160.0527472,71.42234219,54.79396697,10,3,Ransomware,Network,75.66910092,-37.95020051,66.54811512,97.75438977,11.23902479,0,0,5031.691074,1,0,1
192.168.0.194,10.0.0.147,9463,26276,TCP,2032.352604,822.6098145,202.1596274,42.82176587,ACK,5293.295642,10289.04645,Egress,SYN-Sent,0.02360048,2.148087068,2.278317494,6.219741652,Smart Camera,VendorC,v1.0,8.768190736,362.0249896,145.8597361,1,954.9083202,236.8238765,1.094679042,ASCII,0,1,HTML,0.858110665,3201.404951,92.35217155,108.9285919,939,29071,0.264467304,0.041416203,0.065459935,2286.883535,163.2432584,144.1357226,5,6,Ransomware,File Download,38.37820094,119.9980983,74.2476068,169.6723756,2.573070193,0,0,6553.145312,1,0,1
192.168.0.234,10.0.0.41,11955,43295,TCP,603.1382811,144.0897668,0.434779777,35.98708016,RST,7476.231011,21947.59161,Ingress,SYN-Sent,0.205695216,1.514724559,8.419883391,3.497733743,Smart Bulb,VendorB,v2.1,41.79401428,110.4893353,215.978632,1,2197.939248,1280.237562,0.515125984,ASCII,0,1,HTML,20.53411907,952.1596269,1.351948725,404.1168287,887,45284,0.092827073,0.541743366,0.627511719,106.4926951,44.34180727,30.426361,7,1,DDoS,Physical,-62.24598265,177.7585953,22.18435931,134.2168142,4.901247825,1,1,1660.618693,0,0,1
192.168.0.43,10.0.0.135,42809,14151,UDP,544.8982193,437.0561021,272.1031472,43.10347367,SYN,4506.710383,15890.87474,Ingress,SYN-Sent,0.056973593,1.580939573,12.70758762,23.83426651,Smart Bulb,VendorB,v1.0,12.36302188,817.7550394,14.79973569,3.2,362.6544732,631.6357776,0.924752657,Binary,0,1,HTML,43.35295271,5802.969574,19.86805427,292.8805991,102,36084,0.309870546,0.145166959,0.226285265,521.2058453,13.8839047,131.0856394,19,0,Botnet,Physical,-19.52665546,10.46141212,-32.46950945,-41.59578683,6.508095944,1,0,4902.12505,1,1,1
192.168.0.16,10.0.0.251,26791,6640,UDP,7051.255888,125.4855076,6.881656199,14.83172465,ACK,15983.08722,24009.36996,Ingress,SYN-Sent,0.055546683,8.078271808,7.893890117,53.7482931,Smart Bulb,VendorC,v1.0,33.08966331,221.797759,7.035009276,2.1,3898.717616,575.2463139,2.287784961,Binary,0,1,Binary,14.2557104,368.5702316,4.197746641,1.767786895,117,38530,0.07311423,0.139801693,0.016715461,2758.994896,59.75155084,74.28503295,21,1,Ransomware,File Download,41.85559911,-141.354803,58.92069155,65.94765009,1.387396839,1,1,6090.04111,1,0,1
192.168.0.249,10.0.0.116,56486,10252,TCP,1140.409839,382.5032345,89.08062609,101.2404198,SYN,4007.440378,4992.02406,Egress,SYN-Sent,0.015005783,0.061322682,59.40720147,3.480490088,Smart Camera,VendorA,v2.1,173.6916597,526.1961166,1.212843049,1,2731.390364,297.0634817,3.011757747,ASCII,0,1,Binary,91.35335219,1331.172379,134.7462278,350.5532357,1241,56028,0.036600739,0.042494996,0.189292412,1595.610091,24.7482032,4.912209369,19,0,None,None,59.38311368,119.1607969,25.9263875,-60.31720275,6.409907219,1,0,3305.997233,1,1,0
192.168.0.114,10.0.0.48,33139,15207,TCP,271.4014467,66.09331245,116.8437301,0.872314424,SYN,7361.889203,17810.95645,Ingress,SYN-Sent,0.00420765,0.619017383,27.79654456,114.5284284,Smart Camera,VendorB,v1.0,40.69632257,106.3373956,49.56318238,2.1,423.9004219,292.6536518,1.474793675,Binary,0,1,Binary,9.410590188,73.52687452,12.54891275,260.677838,304,15115,0.018531281,0.517761269,0.234384566,5748.318936,26.30451755,10.3112345,9,2,DDoS,File Download,11.99362234,81.08805999,-42.16046306,-162.9447864,1.11834151,1,0,5393.593177,1,0,1
192.168.0.124,10.0.0.14,10924,47153,TCP,1188.31628,2016.490524,63.98471828,5.372919125,SYN,18761.40061,69329.42626,Ingress,Established,0.027796801,1.420496191,60.67323573,43.10240481,Smart Bulb,VendorA,v1.0,16.7811297,492.6017174,111.7531145,1,357.4562139,1602.470148,0.542250638,ASCII,0,0,Binary,8.225542173,3662.797076,30.51218364,545.9035613,1053,33311,1.061876099,0.051406957,0.31838064,3230.438293,33.71363653,36.90764382,20,5,None,None,-53.27921742,-127.3118715,83.41350989,46.90660087,0.104323116,0,1,2829.703408,1,1,0
192.168.0.210,10.0.0.224,4441,47461,TCP,565.1671417,331.3261511,163.0716731,0.250204714,PSH,369.0763435,14126.78795,Ingress,Established,0.052277014,0.790564865,12.67232533,9.854850305,Smart Camera,VendorC,v1.0,146.4428477,429.2792622,62.28018866,2.1,355.3931588,64.16184388,4.93326607,ASCII,1,1,Binary,18.37791123,2674.934218,18.78836672,149.9177781,1341,16733,0.812210775,0.198655767,0.241973265,168.8019099,163.3567894,76.54052112,23,4,Ransomware,Network,49.03732365,153.6075159,-53.76810139,102.7032078,0.740715782,0,0,1198.497233,0,0,1
192.168.0.90,10.0.0.128,34368,62985,TCP,59.74745383,228.2707738,215.3952933,13.89918349,SYN,3578.229239,3495.52932,Ingress,Established,0.018224892,2.211836149,27.03329943,51.65487527,Thermostat,VendorB,v1.0,59.29545378,559.1831046,38.87276752,1,1406.64763,707.6246738,0.691170842,ASCII,0,1,JS,42.72538123,712.5755837,20.39724192,95.55784075,321,42336,0.083785723,0.178622751,0.108688569,192.680934,14.69937908,87.57492171,0,0,Ransomware,Physical,55.50651853,-111.1532782,23.24557612,157.6756031,1.376489134,0,0,2160.025699,1,1,1
192.168.0.208,10.0.0.164,27686,15153,ICMP,1260.645202,705.329551,114.1719628,88.85844326,SYN,5946.145358,7255.297936,Ingress,Established,0.002178371,1.295375714,42.19702035,13.03193542,Smart Bulb,VendorA,v2.1,46.01274108,155.7657304,15.51536896,1,3882.062556,1218.604039,10.53585687,Binary,0,0,HTML,19.01101923,448.9845891,36.01850904,133.7577151,940,46852,0.475347324,0.096135128,0.025831336,1212.205554,98.21240052,44.56868692,4,1,None,None,-8.836766515,-166.0009145,37.80928492,26.4806246,1.795568666,0,0,10220.47545,0,1,0
192.168.0.225,10.0.0.55,47615,17178,ICMP,991.3731809,1.426422919,171.6858529,42.44341335,RST,5616.252644,14564.38022,Ingress,Established,0.103177819,3.774237553,0.60716432,5.596366711,Thermostat,VendorB,v3.5,229.2194525,1279.016258,58.25652184,2.1,337.05898,917.4251664,7.140363167,ASCII,0,0,Binary,76.39884769,305.0598392,2.238432379,455.6811343,582,64409,0.450957371,0.197494388,0.724902141,498.726673,29.69358663,41.67689849,11,0,None,None,-54.53322126,12.66859865,39.67300946,76.97855007,2.077213666,0,1,3845.804983,0,1,0
192.168.0.63,10.0.0.163,20540,41475,TCP,449.8985319,94.94691596,68.50058741,1.587420226,SYN,12224.46711,5722.10944,Egress,SYN-Sent,0.011058674,3.607550849,24.21670551,63.45604771,Smart Camera,VendorB,v3.5,14.83645371,127.4244553,41.70908043,3.2,178.5651413,798.2882749,3.439216878,Binary,1,1,Binary,23.15500578,781.6728823,53.87548255,100.6248607,1170,30884,0.062366931,0.518226519,0.542549258,1105.038568,130.3706874,29.61394052,4,4,None,None,35.89205727,13.69426368,77.49432751,50.31011719,8.036904232,0,1,514.7385524,1,0,0
192.168.0.93,10.0.0.177,26655,50511,TCP,1163.710911,984.0391559,3.841982614,57.71002277,SYN,247.9527126,935.3736179,Egress,SYN-Sent,0.010398004,2.164627742,26.05309239,99.21018423,Smart Camera,VendorB,v2.1,35.46819072,1833.369568,46.1725918,1,3007.273718,1202.793877,9.197959716,ASCII,0,1,Binary,17.07317448,622.9768353,26.97259974,699.3577609,111,42492,0.314393802,0.052120041,0.006108975,249.7757787,85.27034242,1.520574359,5,3,None,None,-58.26811892,-82.00495013,3.408177013,-31.12394586,7.652460551,0,0,277.714205,0,1,0
192.168.0.56,10.0.0.31,20456,2817,TCP,2048.3465,424.7276019,25.75191557,32.29257558,SYN,12185.83358,2420.004972,Ingress,SYN-Sent,0.114727256,0.139050616,2.310331119,52.05392848,Smart Camera,VendorB,v2.1,83.12706955,61.07435549,69.19932702,2.1,771.4861089,366.470636,2.503028508,Binary,1,1,HTML,18.2229433,1642.516619,16.91656466,368.4767913,69,14415,0.564622864,0.294461591,0.289244748,199.2054554,250.1795358,0.554075827,7,3,Botnet,Physical,65.87184481,-166.2398058,-26.3167784,-129.3838794,1.588296906,0,0,579.2836973,1,1,1
192.168.0.197,10.0.0.192,32866,38918,TCP,5250.36181,924.7988361,136.032414,62.35582673,SYN,3419.922312,2337.628848,Ingress,SYN-Sent,0.208392937,4.310979169,20.55768002,39.30623122,Smart Camera,VendorB,v2.1,19.42276816,135.4246011,19.02926346,2.1,271.0444764,217.2219929,3.137940181,ASCII,0,1,Binary,30.3621746,316.0970493,18.82674509,138.1659583,876,7608,0.108426106,0.073899331,0.062324602,44.09245545,31.91629034,93.91069248,15,6,Botnet,Physical,-18.63956355,127.54241,-28.36439,51.45217234,4.529567559,1,0,777.2397912,0,1,1
192.168.0.130,10.0.0.98,22672,29264,TCP,3033.043222,569.1418823,177.6395734,14.97164531,SYN,5689.19614,2880.382024,Ingress,Established,0.00622014,1.749589989,24.00180024,212.7788512,Thermostat,VendorA,v2.1,77.58825149,1414.412579,41.72899119,3.2,671.5257931,55.71872989,9.435998086,Binary,0,0,HTML,2.282827847,163.7590212,54.08115497,45.11107827,909,25678,0.999785352,0.287910496,0.112319073,2092.749565,52.72950133,35.65306493,12,5,None,None,-9.817284828,96.48629224,-14.24089244,147.3130039,7.56728466,0,0,2863.209061,0,1,0
192.168.0.195,10.0.0.45,24866,64764,UDP,2190.854012,108.0364079,153.4053658,32.66826533,RST,13710.22531,5285.799586,Ingress,Established,0.034266399,0.349229681,0.75751917,8.250872022,Smart Camera,VendorB,v2.1,233.4959611,449.1486933,58.68969991,2.1,376.5668422,50.87055204,1.452018406,ASCII,1,1,Binary,0.256239791,730.6051337,47.61564983,391.8046992,489,49563,0.460619937,0.005374505,0.24984485,627.2207934,12.06383536,136.5193216,6,3,None,None,-1.309087948,-148.5634309,-18.86353363,21.54670206,2.876130036,1,0,717.8997666,0,1,0
192.168.0.42,10.0.0.189,27490,43578,UDP,1137.778102,692.9058146,21.0659225,3.83062361,ACK,24149.85018,1104.195199,Egress,Established,0.026757777,6.404007849,17.35555148,4.330406005,Smart Bulb,VendorA,v1.0,18.27173348,634.1336949,65.51198751,1,2018.874008,2499.449334,2.806224544,Binary,0,0,HTML,40.29198648,203.6145481,19.11909261,194.403542,1227,52193,0.202196763,0.33587893,0.614934654,1878.824547,474.1288708,34.85293846,12,5,None,None,60.71477886,-128.2974718,21.94325283,153.5195581,3.092730342,0,1,46.69180351,1,1,0
192.168.0.127,10.0.0.101,58001,19209,ICMP,718.8312602,56.50182204,121.3541617,62.39145589,SYN,1756.436042,15417.35043,Ingress,SYN-Sent,0.019880311,4.076960978,40.98369396,15.37493486,Smart Bulb,VendorC,v2.1,53.48788567,619.8223043,26.94460252,1,2039.389918,34.77445337,10.37267943,ASCII,1,1,HTML,9.127679221,1388.48203,14.59121511,595.4468481,794,33744,0.261160622,0.015767428,0.396822408,709.3578477,42.25843516,2.216104546,9,2,None,None,47.61068221,-2.089221888,-27.30384312,91.18524798,0.475673766,1,0,1521.187037,1,1,0
192.168.0.8,10.0.0.112,56634,53630,UDP,1031.219306,69.33893349,140.4723473,26.42523342,SYN,5056.017196,7791.724504,Egress,SYN-Sent,0.04068175,0.657171266,14.63574238,44.66081327,Smart Bulb,VendorA,v2.1,131.5094101,172.748658,54.14636642,2.1,1359.104445,253.7742584,0.852156925,ASCII,0,1,JS,52.39794121,3528.037957,39.58008256,132.0105977,782,54592,0.063841928,0.342003986,0.144752921,64.41874913,22.20447935,126.3028415,8,3,None,None,13.15165108,21.12687989,-29.82720069,-112.7636639,8.98430817,1,1,56.79945889,1,1,0
